calendar-year,setting-1,need-1,academic-year-1,setting-2,need-2,academic-year-2
2015,NONSEND,NONSEND,6,B,T,7
2015,NONSEND,NONSEND,8,R,X,9
2015,B,T,0,B,T,1
2015,F,T,3,F,T,4
2015,A,W,2,NONSEND,NONSEND,3
2015,NONSEND,NONSEND,-1,Q,U,0
2015,B,T,2,B,T,3
2015,B,Y,6,G,Y,7
2015,B,T,2,B,T,3
2015,A,T,6,A,T,7
2015,B,T,2,B,T,3
2015,B,X,7,B,X,8
2015,NONSEND,NONSEND,12,S,V,13
2015,B,U,5,B,U,6
2015,B,U,5,A,U,6
2015,B,U,1,B,U,2
2015,NONSEND,NONSEND,-2,P,T,-1
2015,NONSEND,NONSEND,-1,B,U,0
2015,H,U,7,H,U,8
2015,B,U,13,NONSEND,NONSEND,14
2015,F,T,1,F,T,2
2015,L,U,8,L,U,9
2015,F,Y,1,F,Y,2
2015,B,T,3,B,T,4
2015,B,W,10,B,W,11
2015,F,W,14,NONSEND,NONSEND,15
2015,A,U,1,A,U,2
2015,B,T,4,B,T,5
2015,B,T,1,B,T,2
2015,A,U,0,A,U,1
2015,L,U,9,L,U,10
2015,B,U,0,B,U,1
2015,L,U,11,L,U,12
2015,A,T,2,A,T,3
2015,B,T,2,B,T,3
2015,B,T,7,B,T,8
2015,A,T,-1,A,T,0
2015,F,Y,1,F,Y,2
2015,B,T,5,B,T,6
2015,NONSEND,NONSEND,-3,A,U,-2
2015,H,U,8,H,U,9
2015,D,X,9,D,X,10
2015,L,U,10,L,U,11
2015,B,Y,4,G,Y,5
2015,B,U,1,B,U,2
2015,NONSEND,NONSEND,0,F,Y,1
2015,B,T,12,B,T,13
2015,L,Y,13,L,Y,14
2015,NONSEND,NONSEND,4,B,X,5
2015,B,T,5,B,T,6
2015,NONSEND,NONSEND,10,B,U,11
2015,A,U,0,A,U,1
2015,NONSEND,NONSEND,4,B,T,5
2015,B,W,13,NONSEND,NONSEND,14
2015,B,W,8,B,W,9
2015,A,U,13,A,U,14
2015,B,V,11,B,V,12
2015,B,U,8,B,U,9
2015,NONSEND,NONSEND,7,B,V,8
2015,A,T,3,A,T,4
2015,A,U,10,A,U,11
2015,A,U,3,A,U,4
2015,B,T,8,B,T,9
2015,B,X,8,B,X,9
2015,I,X,9,B,X,10
2015,B,T,7,G,T,8
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,6,B,T,7
2015,A,U,14,NONSEND,NONSEND,15
2015,F,T,2,F,T,3
2015,B,T,9,B,T,10
2015,B,U,3,B,U,4
2015,B,U,1,B,U,2
2015,F,W,14,NONSEND,NONSEND,15
2015,B,U,3,B,U,4
2015,B,T,9,B,T,10
2015,B,T,12,B,T,13
2015,E,T,4,E,T,5
2015,B,U,11,B,U,12
2015,B,T,14,NONSEND,NONSEND,15
2015,F,T,4,F,T,5
2015,B,T,1,B,T,2
2015,A,T,6,A,T,7
2015,B,T,1,B,T,2
2015,B,U,11,B,U,12
2015,L,U,11,L,U,12
2015,NONSEND,NONSEND,-2,Q,T,-1
2015,B,U,12,B,U,13
2015,B,T,3,B,T,4
2015,A,U,7,A,U,8
2015,R,U,8,R,U,9
2015,H,X,8,H,X,9
2015,B,T,9,B,T,10
2015,B,T,8,B,T,9
2015,B,T,0,B,T,1
2015,B,X,10,B,X,11
2015,B,T,0,B,T,1
2015,B,Y,5,B,Y,6
2015,NONSEND,NONSEND,-3,A,U,-2
2015,B,X,4,B,X,5
2015,B,U,11,B,U,12
2015,B,Y,1,B,Y,2
2015,B,T,6,B,T,7
2015,B,Y,1,B,Y,2
2015,B,T,8,B,T,9
2015,B,W,11,NONSEND,NONSEND,12
2015,NONSEND,NONSEND,1,B,T,2
2015,B,T,0,B,T,1
2015,B,U,10,NONSEND,NONSEND,11
2015,B,Y,8,B,Y,9
2015,M,X,8,K,X,9
2015,A,U,0,A,U,1
2015,B,W,9,B,W,10
2015,B,U,8,B,U,9
2015,B,T,9,B,T,10
2015,NONSEND,NONSEND,8,J,X,9
2015,A,T,6,A,T,7
2015,B,T,7,B,T,8
2015,B,T,7,B,T,8
2015,E,T,5,E,T,6
2015,L,U,7,NONSEND,NONSEND,8
2015,B,U,3,B,U,4
2015,F,T,4,F,T,5
2015,B,T,4,B,T,5
2015,N,X,10,N,X,11
2015,B,T,4,B,T,5
2015,F,Y,4,F,Y,5
2015,NONSEND,NONSEND,-3,Q,T,-2
2015,B,T,7,B,T,8
2015,B,T,0,A,T,1
2015,A,U,10,A,U,11
2015,A,T,5,A,T,6
2015,B,T,10,B,T,11
2015,B,X,7,J,X,8
2015,B,T,7,B,T,8
2015,A,X,6,B,X,7
2015,F,T,7,B,T,8
2015,NONSEND,NONSEND,0,B,T,1
2015,F,T,4,F,T,5
2015,A,U,11,A,U,12
2015,A,T,3,A,T,4
2015,A,U,14,NONSEND,NONSEND,15
2015,NONSEND,NONSEND,-3,Q,U,-2
2015,A,U,14,S,U,15
2015,B,T,2,B,T,3
2015,B,T,1,B,T,2
2015,B,U,9,B,U,10
2015,L,Y,13,L,Y,14
2015,E,X,10,E,X,11
2015,B,U,4,B,U,5
2015,B,T,7,B,T,8
2015,B,T,5,B,T,6
2015,B,T,1,B,T,2
2015,A,T,0,A,T,1
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,U,8,B,U,9
2015,B,U,4,H,U,5
2015,B,T,7,B,T,8
2015,F,Y,5,F,Y,6
2015,B,U,7,B,U,8
2015,B,W,13,S,W,14
2015,A,T,6,A,T,7
2015,A,X,3,A,X,4
2015,G,T,11,G,T,12
2015,L,Y,10,L,Y,11
2015,A,U,2,A,U,3
2015,B,X,4,B,X,5
2015,B,T,11,S,T,12
2015,NONSEND,NONSEND,-3,A,U,-2
2015,B,U,0,B,U,1
2015,B,T,0,B,T,1
2015,A,T,6,A,T,7
2015,B,T,4,B,T,5
2015,B,T,2,B,T,3
2015,NONSEND,NONSEND,9,N,X,10
2015,B,Y,5,B,Y,6
2015,B,T,6,B,T,7
2015,L,T,10,L,T,11
2015,S,Y,15,S,Y,16
2015,B,T,2,B,T,3
2015,B,U,2,B,U,3
2015,B,T,3,B,T,4
2015,B,T,12,B,T,13
2015,N,T,13,N,T,14
2015,B,U,8,B,U,9
2015,H,T,9,H,T,10
2015,B,U,3,B,U,4
2015,B,Y,4,B,Y,5
2015,A,T,3,A,T,4
2015,B,T,9,B,T,10
2015,F,T,2,F,T,3
2015,B,Y,6,B,Y,7
2015,B,T,2,B,T,3
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,U,0,B,U,1
2015,B,Y,3,B,Y,4
2015,B,W,11,NONSEND,NONSEND,12
2015,A,T,0,A,T,1
2015,B,T,0,B,T,1
2015,B,U,3,B,U,4
2015,R,T,12,R,T,13
2015,B,Y,11,B,Y,12
2015,F,Y,6,F,Y,7
2015,B,T,6,G,T,7
2015,B,U,3,B,U,4
2015,A,T,8,A,T,9
2015,NONSEND,NONSEND,-2,B,U,-1
2015,B,T,10,B,T,11
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,4,B,T,5
2015,B,T,2,B,T,3
2015,A,T,4,A,T,5
2015,B,T,4,B,T,5
2015,A,U,2,A,U,3
2015,F,Y,7,F,Y,8
2015,B,U,4,B,U,5
2015,B,X,9,G,X,10
2015,B,Y,0,B,Y,1
2015,B,T,1,B,T,2
2015,B,T,1,B,T,2
2015,G,U,3,G,U,4
2015,A,T,11,A,T,12
2015,F,T,6,B,T,7
2015,B,T,0,A,T,1
2015,B,X,6,B,X,7
2015,B,W,14,B,W,15
2015,A,U,14,NONSEND,NONSEND,15
2015,K,T,1,NONSEND,NONSEND,2
2015,B,T,5,B,T,6
2015,B,T,9,B,T,10
2015,I,U,3,I,U,4
2015,B,T,3,B,T,4
2015,B,T,1,B,T,2
2015,A,U,14,S,U,15
2015,A,U,11,A,U,12
2015,L,Y,14,L,Y,15
2015,NONSEND,NONSEND,0,B,T,1
2015,A,T,2,A,T,3
2015,B,U,8,E,U,9
2015,C,T,12,C,T,13
2015,A,T,6,A,T,7
2015,B,T,8,B,T,9
2015,B,T,5,B,T,6
2015,P,T,-2,A,T,-1
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,V,11,B,V,12
2015,A,U,-2,A,U,-1
2015,F,T,2,F,T,3
2015,H,X,7,H,X,8
2015,A,X,4,A,X,5
2015,L,Y,12,L,Y,13
2015,B,T,2,B,T,3
2015,B,T,0,A,T,1
2015,B,T,13,B,T,14
2015,B,T,9,B,T,10
2015,C,T,12,C,T,13
2015,B,U,3,B,U,4
2015,A,W,14,NONSEND,NONSEND,15
2015,B,T,6,B,T,7
2015,A,U,1,A,U,2
2015,H,Y,6,H,Y,7
2015,A,T,2,A,T,3
2015,B,T,8,B,T,9
2015,B,T,7,B,T,8
2015,B,T,1,B,T,2
2015,B,T,2,B,T,3
2015,NONSEND,NONSEND,2,B,X,3
2015,B,W,3,B,W,4
2015,A,U,-2,A,U,-1
2015,B,W,11,NONSEND,NONSEND,12
2015,B,T,2,B,T,3
2015,B,X,1,B,X,2
2015,A,X,7,D,X,8
2015,F,T,6,B,T,7
2015,B,T,3,B,T,4
2015,B,Y,5,B,Y,6
2015,B,T,12,B,T,13
2015,B,T,5,B,T,6
2015,B,U,4,B,U,5
2015,NONSEND,NONSEND,-1,B,T,0
2015,G,T,5,G,T,6
2015,B,T,4,B,T,5
2015,A,U,0,A,U,1
2015,B,Y,11,B,Y,12
2015,A,T,2,A,T,3
2015,A,X,14,NONSEND,NONSEND,15
2015,J,X,10,E,X,11
2015,B,T,9,B,T,10
2015,B,V,0,B,V,1
2015,A,W,14,S,W,15
2015,A,T,3,A,T,4
2015,A,T,3,A,T,4
2015,NONSEND,NONSEND,-2,B,U,-1
2015,B,T,-1,B,T,0
2015,NONSEND,NONSEND,2,B,T,3
2015,A,T,3,A,T,4
2015,NONSEND,NONSEND,1,B,T,2
2015,F,Y,-1,F,Y,0
2015,A,T,7,A,T,8
2015,B,T,3,B,T,4
2015,B,U,1,B,U,2
2015,L,Y,9,L,Y,10
2015,L,U,8,L,U,9
2015,B,Y,10,B,Y,11
2015,B,T,8,B,T,9
2015,B,T,0,B,T,1
2015,K,T,9,B,T,10
2015,B,T,4,B,T,5
2015,B,T,5,B,T,6
2015,A,X,10,A,X,11
2015,L,T,4,L,T,5
2015,NONSEND,NONSEND,4,B,T,5
2015,B,U,8,B,U,9
2015,B,U,7,B,U,8
2015,R,X,11,NONSEND,NONSEND,12
2015,A,Y,14,S,Y,15
2015,B,Y,3,B,Y,4
2016,B,U,10,B,U,11
2016,A,T,5,A,T,6
2016,NONSEND,NONSEND,3,B,T,4
2016,A,T,4,A,T,5
2016,NONSEND,NONSEND,6,B,T,7
2016,A,U,13,A,U,14
2016,A,T,3,A,T,4
2016,H,X,8,H,X,9
2016,B,T,1,B,T,2
2016,B,T,10,B,T,11
2016,B,X,5,B,X,6
2016,NONSEND,NONSEND,-2,B,T,-1
2016,A,X,2,A,X,3
2016,B,Y,4,B,Y,5
2016,N,T,13,NONSEND,NONSEND,14
2016,B,U,5,A,U,6
2016,R,X,11,NONSEND,NONSEND,12
2016,A,T,0,A,T,1
2016,H,U,12,H,U,13
2016,B,U,3,B,U,4
2016,L,T,9,L,T,10
2016,B,U,1,B,U,2
2016,B,U,8,B,U,9
2016,NONSEND,NONSEND,2,B,X,3
2016,A,U,11,A,U,12
2016,A,U,10,A,U,11
2016,K,X,9,K,X,10
2016,B,U,9,B,U,10
2016,L,U,2,L,U,3
2016,A,X,1,A,X,2
2016,B,T,14,S,T,15
2016,NONSEND,NONSEND,-2,F,T,-1
2016,F,T,4,F,T,5
2016,A,T,3,A,T,4
2016,F,T,5,A,T,6
2016,B,X,4,B,X,5
2016,G,T,10,NONSEND,NONSEND,11
2016,B,T,7,B,T,8
2016,B,U,0,B,U,1
2016,S,W,15,S,W,16
2016,D,X,9,G,X,10
2016,F,T,0,F,T,1
2016,B,Y,12,B,Y,13
2016,NONSEND,NONSEND,8,B,T,9
2016,B,T,8,B,T,9
2016,A,V,9,A,V,10
2016,A,T,3,A,T,4
2016,B,T,9,B,T,10
2016,B,X,6,B,X,7
2016,A,X,7,A,X,8
2016,A,T,1,A,T,2
2016,B,T,4,B,T,5
2016,S,W,15,S,W,16
2016,NONSEND,NONSEND,9,R,X,10
2016,B,T,5,B,T,6
2016,A,T,8,A,T,9
2016,B,Y,4,A,Y,5
2016,B,Y,5,B,Y,6
2016,NONSEND,NONSEND,0,B,T,1
2016,Q,U,-2,B,U,-1
2016,B,T,1,B,T,2
2016,B,T,2,NONSEND,NONSEND,3
2016,G,T,5,B,T,6
2016,F,T,0,F,T,1
2016,B,T,3,B,T,4
2016,B,T,12,NONSEND,NONSEND,13
2016,A,U,-1,A,U,0
2016,H,T,10,H,T,11
2016,B,X,7,B,X,8
2016,F,T,2,F,T,3
2016,F,Y,-1,F,Y,0
2016,B,Y,10,B,Y,11
2016,NONSEND,NONSEND,-2,P,T,-1
2016,A,U,8,A,U,9
2016,L,T,12,S,T,13
2016,H,U,10,H,U,11
2016,A,X,12,A,X,13
2016,NONSEND,NONSEND,6,B,Y,7
2016,B,T,3,B,T,4
2016,B,T,4,B,T,5
2016,B,U,10,B,U,11
2016,A,U,3,A,U,4
2016,S,U,13,NONSEND,NONSEND,14
2016,A,U,5,A,U,6
2016,A,X,6,D,X,7
2016,B,T,11,B,T,12
2016,A,U,7,A,U,8
2016,B,U,9,B,U,10
2016,B,T,4,B,T,5
2016,F,T,5,F,T,6
2016,F,Y,1,F,Y,2
2016,A,T,0,A,T,1
2016,NONSEND,NONSEND,5,A,X,6
2016,B,T,5,B,T,6
2016,B,T,3,B,T,4
2016,R,U,13,NONSEND,NONSEND,14
2016,A,U,4,A,U,5
2016,A,T,4,A,T,5
2016,N,X,11,N,X,12
2016,B,T,1,B,T,2
2016,B,U,8,B,U,9
2016,Q,T,-1,B,T,0
2016,B,X,2,B,X,3
2016,B,T,5,B,T,6
2016,A,T,7,A,T,8
2016,B,T,4,B,T,5
2016,A,X,11,A,X,12
2016,B,U,0,B,U,1
2016,B,U,7,B,U,8
2016,F,T,1,F,T,2
2016,Q,W,-1,B,W,0
2016,B,U,1,B,U,2
2016,A,T,6,A,T,7
2016,B,T,7,B,T,8
2016,A,T,4,A,T,5
2016,A,T,5,A,T,6
2016,B,U,3,B,U,4
2016,NONSEND,NONSEND,-2,F,Y,-1
2016,B,T,3,B,T,4
2016,A,T,7,A,T,8
2016,B,T,5,B,T,6
2016,NONSEND,NONSEND,-2,B,Y,-1
2016,B,U,6,B,U,7
2016,NONSEND,NONSEND,-3,P,Y,-2
2016,A,T,14,S,T,15
2016,R,X,11,NONSEND,NONSEND,12
2016,B,U,10,B,U,11
2016,F,Y,7,F,Y,8
2016,B,T,6,B,T,7
2016,B,U,1,B,U,2
2016,A,U,9,A,U,10
2016,B,T,7,B,T,8
2016,B,Y,4,B,Y,5
2016,G,X,9,G,X,10
2016,NONSEND,NONSEND,-2,A,T,-1
2016,NONSEND,NONSEND,3,B,U,4
2016,H,T,10,H,T,11
2016,B,T,6,B,T,7
2016,A,T,10,A,T,11
2016,F,Y,3,F,Y,4
2016,S,W,13,S,W,14
2016,NONSEND,NONSEND,3,A,X,4
2016,L,Y,7,L,Y,8
2016,NONSEND,NONSEND,9,B,T,10
2016,B,U,0,B,U,1
2016,B,U,12,B,U,13
2016,B,T,10,B,T,11
2016,I,V,13,I,V,14
2016,S,W,15,S,W,16
2016,B,T,1,B,T,2
2016,A,U,11,A,U,12
2016,B,U,6,I,U,7
2016,B,T,9,B,T,10
2016,B,U,3,J,U,4
2016,F,T,4,F,T,5
2016,F,T,3,F,T,4
2016,A,U,-2,A,U,-1
2016,B,T,4,B,T,5
2016,NONSEND,NONSEND,0,B,T,1
2016,B,T,8,B,T,9
2016,A,T,2,A,T,3
2016,B,T,5,B,T,6
2016,B,X,5,B,X,6
2016,A,U,9,A,U,10
2016,F,Y,1,F,Y,2
2016,F,Y,4,F,Y,5
2016,L,X,11,NONSEND,NONSEND,12
2016,B,T,12,B,T,13
2016,R,T,2,R,T,3
2016,A,T,1,A,T,2
2016,B,T,7,B,T,8
2016,B,T,5,B,T,6
2016,NONSEND,NONSEND,12,L,T,13
2016,A,X,8,J,X,9
2016,A,U,3,A,U,4
2016,B,T,7,B,T,8
2016,NONSEND,NONSEND,5,B,X,6
2016,B,T,7,B,T,8
2016,F,Y,0,F,Y,1
2016,B,T,7,B,T,8
2016,B,T,8,B,T,9
2016,B,T,4,B,T,5
2016,B,U,4,B,U,5
2016,B,X,7,B,X,8
2016,B,X,10,B,X,11
2016,F,T,5,A,T,6
2016,B,T,3,B,T,4
2016,I,X,13,I,X,14
2016,NONSEND,NONSEND,8,B,X,9
2016,B,X,13,NONSEND,NONSEND,14
2016,B,T,4,B,T,5
2016,D,X,9,D,X,10
2016,B,X,8,B,X,9
2016,B,T,11,J,T,12
2016,D,X,10,D,X,11
2016,C,T,14,C,T,15
2016,B,U,2,B,U,3
2016,A,U,10,A,U,11
2016,F,Y,0,F,Y,1
2016,NONSEND,NONSEND,-2,B,T,-1
2016,B,U,6,B,U,7
2016,B,U,1,B,U,2
2016,B,T,8,B,T,9
2016,B,T,6,B,T,7
2016,B,U,1,B,U,2
2016,F,T,5,F,T,6
2016,D,X,11,D,X,12
2016,B,U,6,B,U,7
2016,F,Y,11,NONSEND,NONSEND,12
2016,H,T,3,H,T,4
2016,NONSEND,NONSEND,4,A,X,5
2016,B,U,4,B,U,5
2016,NONSEND,NONSEND,6,B,U,7
2016,B,T,5,B,T,6
2016,B,T,9,B,T,10
2016,NONSEND,NONSEND,17,S,T,18
2016,B,T,4,B,T,5
2016,N,T,11,N,T,12
2016,A,U,11,A,U,12
2016,A,U,7,A,U,8
2016,B,U,8,B,U,9
2016,R,X,9,R,X,10
2016,B,T,5,B,T,6
2016,B,U,6,B,U,7
2016,J,Y,8,B,Y,9
2016,B,V,6,B,V,7
2016,A,T,7,A,T,8
2016,B,T,3,B,T,4
2016,F,Y,11,NONSEND,NONSEND,12
2016,B,U,1,B,U,2
2016,B,T,3,B,T,4
2016,NONSEND,NONSEND,-1,B,T,0
2016,O,Y,5,O,Y,6
2016,A,T,2,A,T,3
2016,A,X,6,A,X,7
2016,B,T,0,B,T,1
2016,G,T,10,NONSEND,NONSEND,11
2016,F,T,4,F,T,5
2016,F,Y,2,F,Y,3
2016,NONSEND,NONSEND,15,S,Y,16
2016,B,X,11,S,X,12
2016,B,T,0,B,T,1
2016,B,T,10,B,T,11
2016,A,U,-1,A,U,0
2016,B,V,7,B,V,8
2016,B,U,15,B,U,16
2016,B,T,5,B,T,6
2016,NONSEND,NONSEND,10,R,W,11
2016,B,T,5,B,T,6
2016,B,U,5,B,U,6
2016,F,Y,3,F,Y,4
2016,NONSEND,NONSEND,-2,B,T,-1
2016,B,T,7,B,T,8
2016,A,T,4,A,T,5
2016,B,Y,11,B,Y,12
2016,A,T,4,A,T,5
2016,B,U,6,B,U,7
2016,B,Y,7,B,Y,8
2016,B,U,1,B,U,2
2016,B,T,0,B,T,1
2016,B,U,6,B,U,7
2016,NONSEND,NONSEND,0,I,T,1
2016,NONSEND,NONSEND,1,B,T,2
2016,A,T,4,A,T,5
2016,B,T,10,B,T,11
2016,B,T,8,B,T,9
2016,B,Y,12,NONSEND,NONSEND,13
2016,A,Y,1,A,Y,2
2016,B,T,15,B,T,16
2016,F,Y,1,F,Y,2
2016,B,U,0,B,U,1
2016,A,T,7,A,T,8
2016,B,T,1,B,T,2
2016,A,Y,2,A,Y,3
2016,B,T,8,B,T,9
2016,A,U,12,A,U,13
2016,B,T,6,B,T,7
2016,L,Y,13,L,Y,14
2016,A,T,6,A,T,7
2016,NONSEND,NONSEND,-1,B,T,0
2016,P,Y,-2,B,Y,-1
2016,B,Y,-1,B,Y,0
2016,B,T,8,B,T,9
2016,A,X,6,A,X,7
2016,B,Y,4,B,Y,5
2016,A,U,10,A,U,11
2016,A,T,4,A,T,5
2016,H,T,10,H,T,11
2016,J,V,1,J,V,2
2016,B,T,0,B,T,1
2016,S,T,17,NONSEND,NONSEND,18
2016,S,V,13,S,V,14
2016,N,X,13,N,X,14
2016,B,V,1,B,V,2
2016,B,U,4,B,U,5
2016,A,U,11,A,U,12
2016,D,X,10,D,X,11
2016,B,U,6,B,U,7
2016,B,T,0,B,T,1
2016,A,X,10,A,X,11
2016,F,T,3,F,T,4
2016,B,T,3,B,T,4
2016,B,U,6,B,U,7
2016,A,X,1,A,X,2
2016,B,T,2,B,T,3
2016,NONSEND,NONSEND,-2,B,U,-1
2016,B,T,2,B,T,3
2016,B,X,4,B,X,5
2016,NONSEND,NONSEND,9,B,T,10
2016,F,T,4,F,T,5
2016,NONSEND,NONSEND,-2,Q,T,-1
2016,B,T,5,B,T,6
2016,B,V,4,B,V,5
2016,B,T,3,A,T,4
2016,B,T,3,B,T,4
2016,A,T,3,A,T,4
2016,B,Y,9,B,Y,10
2016,L,Y,6,A,Y,7
2016,A,T,7,A,T,8
2016,B,U,1,B,U,2
2016,B,T,8,B,T,9
2016,A,X,8,N,X,9
2016,J,T,3,J,T,4
2016,B,T,8,B,T,9
2016,H,X,9,H,X,10
2016,B,X,6,B,X,7
2016,K,T,10,K,T,11
2016,NONSEND,NONSEND,-2,Q,T,-1
2016,B,T,0,B,T,1
2016,S,T,12,S,T,13
2016,A,U,3,A,U,4
2016,B,U,9,B,U,10
2016,A,U,3,A,U,4
2016,B,T,7,B,T,8
2016,B,U,7,B,U,8
2016,B,T,2,F,T,3
2016,B,T,2,B,T,3
2016,B,T,9,B,T,10
2016,A,U,6,A,U,7
2016,NONSEND,NONSEND,0,B,T,1
2016,B,T,5,B,T,6
2016,B,U,8,B,U,9
2016,B,T,0,B,T,1
2016,B,T,1,B,T,2
2016,B,T,2,B,T,3
2016,B,T,10,B,T,11
2016,B,T,8,B,T,9
2016,B,T,1,B,T,2
2016,I,T,8,I,T,9
2016,B,T,8,B,T,9
2016,B,T,11,B,T,12
2016,B,U,8,B,U,9
2016,H,T,12,H,T,13
2016,B,T,11,NONSEND,NONSEND,12
2016,B,T,4,B,T,5
2016,B,T,11,B,T,12
2016,B,U,2,B,U,3
2016,F,T,1,A,T,2
2016,S,Y,12,S,Y,13
2016,B,T,13,S,T,14
2016,A,U,-1,A,U,0
2016,B,U,6,B,U,7
2016,A,X,7,NONSEND,NONSEND,8
2016,A,U,7,A,U,8
2016,G,V,13,G,V,14
2016,B,T,10,B,T,11
2016,NONSEND,NONSEND,5,R,W,6
2016,P,Y,-2,NONSEND,NONSEND,-1
2016,A,U,8,A,U,9
2016,S,Y,15,S,Y,16
2016,B,T,0,NONSEND,NONSEND,1
2016,F,Y,2,F,Y,3
2016,B,U,10,B,U,11
2016,B,T,10,B,T,11
2016,B,T,6,B,T,7
2016,B,X,6,B,X,7
2016,B,U,11,B,U,12
2016,B,T,7,B,T,8
2016,J,T,-2,B,T,-1
2016,NONSEND,NONSEND,-3,Q,U,-2
2016,B,T,8,B,T,9
2016,F,Y,8,F,Y,9
2016,B,T,5,B,T,6
2016,A,U,8,A,U,9
2016,B,U,0,B,U,1
2016,A,U,12,A,U,13
2016,B,T,4,B,T,5
2016,A,T,11,A,T,12
2016,NONSEND,NONSEND,4,B,X,5
2016,I,U,3,I,U,4
2016,B,T,8,B,T,9
2016,A,T,5,A,T,6
2016,E,T,6,E,T,7
2016,B,T,5,B,T,6
2016,G,T,6,G,T,7
2016,L,T,12,L,T,13
2016,S,W,15,S,W,16
2016,B,T,8,B,T,9
2016,B,T,2,B,T,3
2016,B,T,9,B,T,10
2016,B,T,13,B,T,14
2016,B,U,10,B,U,11
2016,B,U,0,B,U,1
2016,A,T,1,A,T,2
2016,B,T,11,NONSEND,NONSEND,12
2016,A,T,2,A,T,3
2016,B,T,12,S,T,13
2016,C,T,9,C,T,10
2016,A,U,9,A,U,10
2016,H,T,12,H,T,13
2016,B,Y,7,B,Y,8
2016,NONSEND,NONSEND,1,B,T,2
2016,B,U,6,B,U,7
2016,F,Y,11,F,Y,12
2016,J,X,11,NONSEND,NONSEND,12
2016,B,T,3,B,T,4
2016,NONSEND,NONSEND,4,B,T,5
2016,NONSEND,NONSEND,8,B,T,9
2016,B,Y,4,B,Y,5
2016,F,T,2,F,T,3
2016,J,X,9,J,X,10
2016,B,T,3,B,T,4
2016,B,T,2,B,T,3
2016,B,T,5,B,T,6
2016,A,T,5,A,T,6
2016,B,T,4,B,T,5
2016,B,Y,6,I,Y,7
2016,NONSEND,NONSEND,0,B,Y,1
2016,A,T,-1,A,T,0
2016,A,X,10,A,X,11
2016,B,T,0,B,T,1
2016,J,X,9,J,X,10
2016,B,U,9,B,U,10
2016,NONSEND,NONSEND,3,B,Y,4
2016,A,X,10,A,X,11
2016,A,U,3,A,U,4
2016,B,T,0,A,T,1
2016,B,T,4,B,T,5
2016,B,T,8,B,T,9
2016,B,U,9,B,U,10
2016,L,X,12,L,X,13
2016,G,X,9,G,X,10
2016,B,V,4,B,V,5
2016,A,X,4,A,X,5
2016,A,T,1,A,T,2
2016,L,T,10,L,T,11
2016,B,U,4,B,U,5
2016,A,U,11,A,U,12
2016,NONSEND,NONSEND,-2,B,T,-1
2016,A,U,12,A,U,13
2016,NONSEND,NONSEND,10,N,U,11
2016,B,T,2,B,T,3
2016,K,T,10,K,T,11
2016,R,T,14,NONSEND,NONSEND,15
2016,B,T,2,NONSEND,NONSEND,3
2016,N,T,11,N,T,12
2016,NONSEND,NONSEND,11,R,T,12
2016,B,T,4,B,T,5
2016,B,T,10,B,T,11
2016,B,T,4,B,T,5
2016,NONSEND,NONSEND,-1,B,U,0
2016,B,T,8,B,T,9
2016,L,U,8,NONSEND,NONSEND,9
2016,NONSEND,NONSEND,1,B,U,2
2016,B,U,6,B,U,7
2016,B,T,3,B,T,4
2016,B,U,-1,B,U,0
2016,B,Y,12,B,Y,13
2016,I,T,10,I,T,11
2016,B,T,9,B,T,10
2016,B,U,5,B,U,6
2016,NONSEND,NONSEND,0,B,T,1
2016,B,T,3,B,T,4
2016,A,T,13,A,T,14
2016,H,X,7,H,X,8
2016,B,U,5,B,U,6
2016,B,U,1,J,U,2
2016,F,Y,8,F,Y,9
2016,B,T,1,B,T,2
2016,B,T,2,B,T,3
2016,B,Y,7,B,Y,8
2016,B,U,1,B,U,2
2016,NONSEND,NONSEND,-1,B,T,0
2016,B,T,5,B,T,6
2016,B,T,8,B,T,9
2016,NONSEND,NONSEND,7,B,U,8
2016,B,V,10,B,V,11
2016,B,T,5,B,T,6
2016,B,X,3,B,X,4
2016,B,T,8,B,T,9
2016,B,T,1,B,T,2
2016,B,T,0,B,T,1
2016,NONSEND,NONSEND,-1,F,T,0
2016,N,X,13,N,X,14
2016,F,Y,7,NONSEND,NONSEND,8
2016,L,V,9,NONSEND,NONSEND,10
2016,B,X,6,B,X,7
2016,B,T,3,B,T,4
2016,N,X,13,N,X,14
2016,B,T,6,B,T,7
2016,B,T,8,B,T,9
2016,J,X,11,S,X,12
2016,B,T,6,B,T,7
2016,B,T,1,A,T,2
2016,B,T,1,B,T,2
2016,E,T,10,E,T,11
2016,NONSEND,NONSEND,-1,B,T,0
2016,B,U,5,B,U,6
2016,A,U,8,A,U,9
2016,A,T,6,A,T,7
2016,G,Y,1,G,Y,2
2016,NONSEND,NONSEND,-2,B,T,-1
2016,B,T,0,B,T,1
2016,B,T,10,B,T,11
2016,B,T,2,B,T,3
2016,B,X,10,B,X,11
2016,L,T,1,L,T,2
2016,S,W,13,S,W,14
2016,NONSEND,NONSEND,5,B,X,6
2016,B,T,4,B,T,5
2016,B,T,8,B,T,9
2016,B,T,10,B,T,11
2016,NONSEND,NONSEND,1,B,T,2
